transaction_id,merchant_id,customer_id,amount,payment_method,status,failure_reason,retry_count,created_at
TXN100453,MERCHANT003,CUSTOMER2841,5142.33,CARD,SUCCESS,,0,2026-07-30T09:05:21.383410
TXN100454,MERCHANT004,CUSTOMER6955,11273.39,NET_BANKING,SUCCESS,,0,2026-08-17T18:05:11.383415
TXN100455,MERCHANT005,CUSTOMER3365,18296.0,WALLET,SUCCESS,,0,2026-07-26T09:46:33.383421
TXN100456,MERCHANT004,CUSTOMER8927,21054.82,NET_BANKING,FAILED,TIMEOUT,3,2026-08-24T15:38:02.383427
TXN100457,MERCHANT004,CUSTOMER2210,970.14,CARD,SUCCESS,,0,2026-08-14T23:25:22.383432
TXN100458,MERCHANT005,CUSTOMER8893,856.98,WALLET,FAILED,TIMEOUT,2,2026-08-21T06:58:39.383438
TXN100459,MERCHANT004,CUSTOMER2114,21190.8,UPI,SUCCESS,,0,2026-07-27T01:09:05.383444
TXN100460,MERCHANT003,CUSTOMER8626,13928.48,NET_BANKING,SUCCESS,,0,2026-08-20T15:09:05.383455
TXN100461,MERCHANT004,CUSTOMER2269,17181.17,UPI,SUCCESS,,0,2026-08-23T04:53:04.383461
TXN100462,MERCHANT002,CUSTOMER3460,9142.99,CARD,SUCCESS,,0,2026-08-19T23:55:54.383467
TXN100463,MERCHANT001,CUSTOMER7706,11693.85,WALLET,SUCCESS,,0,2026-07-27T15:22:05.383472
TXN100464,MERCHANT002,CUSTOMER9055,4607.51,WALLET,SUCCESS,,0,2026-08-15T00:41:52.383477
TXN100465,MERCHANT004,CUSTOMER4337,19748.94,NET_BANKING,SUCCESS,,0,2026-08-11T01:42:56.383482
TXN100466,MERCHANT001,CUSTOMER5901,4869.8,NET_BANKING,SUCCESS,,0,2026-08-05T05:25:45.383487
TXN100467,MERCHANT005,CUSTOMER3824,7049.36,UPI,SUCCESS,,0,2026-08-21T21:01:28.383492
TXN100468,MERCHANT003,CUSTOMER1972,2812.63,CARD,SUCCESS,,0,2026-08-10T14:12:41.383497
TXN100469,MERCHANT004,CUSTOMER9483,9688.25,WALLET,SUCCESS,,0,2026-08-20T09:02:37.383502
TXN100470,MERCHANT001,CUSTOMER9021,14627.42,CARD,FAILED,BANK_DECLINED,0,2026-08-06T16:46:18.383509
TXN100471,MERCHANT002,CUSTOMER5980,14039.26,WALLET,SUCCESS,,0,2026-08-16T01:39:57.383514
TXN100472,MERCHANT003,CUSTOMER3892,14749.17,NET_BANKING,SUCCESS,,0,2026-08-14T00:17:40.383519
TXN100473,MERCHANT004,CUSTOMER3739,7330.92,UPI,SUCCESS,,0,2026-08-20T00:17:38.383525
TXN100474,MERCHANT002,CUSTOMER9760,3987.65,CARD,SUCCESS,,0,2026-08-14T20:14:36.383530
TXN100475,MERCHANT005,CUSTOMER9212,1552.73,UPI,SUCCESS,,0,2026-08-15T21:42:09.383535
TXN100476,MERCHANT001,CUSTOMER6377,6894.04,UPI,SUCCESS,,0,2026-08-20T22:45:37.383540
TXN100477,MERCHANT002,CUSTOMER7478,21689.77,UPI,SUCCESS,,0,2026-08-23T16:54:22.383545
TXN100478,MERCHANT003,CUSTOMER8194,19859.28,CARD,SUCCESS,,0,2026-08-10T14:18:44.383550
TXN100479,MERCHANT003,CUSTOMER4776,3419.18,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,1,2026-08-07T07:28:50.383556
TXN100480,MERCHANT004,CUSTOMER9562,2813.55,CARD,SUCCESS,,0,2026-08-12T18:06:22.383561
TXN100481,MERCHANT005,CUSTOMER5080,10758.25,NET_BANKING,SUCCESS,,0,2026-08-16T08:21:27.383566
TXN100482,MERCHANT002,CUSTOMER4630,5692.45,UPI,SUCCESS,,0,2026-08-20T10:00:19.383571
TXN100483,MERCHANT005,CUSTOMER3324,13167.27,WALLET,SUCCESS,,0,2026-08-04T02:31:19.383577
TXN100484,MERCHANT002,CUSTOMER5945,1136.89,CARD,SUCCESS,,0,2026-08-11T05:30:04.383582
TXN100485,MERCHANT001,CUSTOMER3633,8917.99,UPI,SUCCESS,,0,2026-08-22T23:13:50.383587
TXN100486,MERCHANT003,CUSTOMER7699,21895.55,NET_BANKING,SUCCESS,,0,2026-07-28T04:46:59.383592
TXN100487,MERCHANT005,CUSTOMER9831,7055.19,CARD,SUCCESS,,0,2026-08-09T22:41:50.383597
TXN100488,MERCHANT003,CUSTOMER8387,12153.92,UPI,SUCCESS,,0,2026-08-09T23:39:31.383602
TXN100489,MERCHANT003,CUSTOMER7793,6205.49,CARD,SUCCESS,,0,2026-08-04T14:42:46.383607
TXN100490,MERCHANT005,CUSTOMER8671,10809.53,UPI,SUCCESS,,0,2026-08-21T14:04:53.383612
TXN100491,MERCHANT003,CUSTOMER4618,15907.86,NET_BANKING,SUCCESS,,0,2026-08-18T00:26:18.383617
TXN100492,MERCHANT003,CUSTOMER9300,7845.83,CARD,SUCCESS,,0,2026-08-09T15:51:22.383623
TXN100493,MERCHANT005,CUSTOMER8545,10233.61,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,0,2026-07-29T19:56:52.383629
TXN100494,MERCHANT001,CUSTOMER5411,19575.51,CARD,SUCCESS,,0,2026-08-13T17:31:56.383634
TXN100495,MERCHANT001,CUSTOMER8835,2178.01,UPI,FAILED,INSUFFICIENT_FUNDS,0,2026-08-17T22:33:47.383640
TXN100496,MERCHANT005,CUSTOMER5785,20199.43,CARD,SUCCESS,,0,2026-08-11T01:49:50.383646
TXN100497,MERCHANT003,CUSTOMER2010,21961.55,NET_BANKING,SUCCESS,,0,2026-08-17T04:33:43.383651
TXN100498,MERCHANT005,CUSTOMER3158,2775.76,WALLET,SUCCESS,,0,2026-08-02T05:44:02.383656
TXN100499,MERCHANT001,CUSTOMER6920,9412.18,UPI,SUCCESS,,0,2026-08-20T02:59:40.383661
TXN100500,MERCHANT005,CUSTOMER6235,1984.03,CARD,SUCCESS,,0,2026-08-15T21:10:24.383666
TXN100501,MERCHANT002,CUSTOMER3720,11182.9,NET_BANKING,SUCCESS,,0,2026-07-30T15:07:43.383672
TXN100502,MERCHANT004,CUSTOMER3389,12095.77,WALLET,SUCCESS,,0,2026-08-03T19:29:03.383681
TXN100503,MERCHANT005,CUSTOMER8839,24167.46,NET_BANKING,SUCCESS,,0,2026-08-14T19:47:45.383688
TXN100504,MERCHANT004,CUSTOMER8659,8533.29,NET_BANKING,SUCCESS,,0,2026-07-26T17:07:01.383697
TXN100505,MERCHANT003,CUSTOMER4137,18820.47,UPI,SUCCESS,,0,2026-08-17T15:03:13.383890
TXN100506,MERCHANT005,CUSTOMER5852,15215.92,NET_BANKING,SUCCESS,,0,2026-08-13T05:14:58.383918
TXN100507,MERCHANT002,CUSTOMER6252,4822.97,WALLET,SUCCESS,,0,2026-07-28T11:50:54.383929
TXN100508,MERCHANT001,CUSTOMER8017,6198.66,CARD,SUCCESS,,0,2026-08-22T12:08:06.383938
TXN100509,MERCHANT001,CUSTOMER3327,24404.58,CARD,SUCCESS,,0,2026-07-28T05:21:58.383946
TXN100510,MERCHANT005,CUSTOMER1745,6578.08,WALLET,SUCCESS,,0,2026-08-20T03:43:44.383954
TXN100511,MERCHANT003,CUSTOMER4937,11455.56,WALLET,SUCCESS,,0,2026-08-15T20:05:17.383961
TXN100512,MERCHANT001,CUSTOMER2755,14010.78,UPI,SUCCESS,,0,2026-08-11T20:00:04.383969
TXN100513,MERCHANT001,CUSTOMER3029,6444.91,UPI,SUCCESS,,0,2026-08-23T20:57:39.383977
TXN100514,MERCHANT003,CUSTOMER3930,5186.05,UPI,SUCCESS,,0,2026-08-01T02:32:44.383985
TXN100515,MERCHANT002,CUSTOMER5285,20131.2,WALLET,SUCCESS,,0,2026-07-30T21:49:15.383990
TXN100516,MERCHANT005,CUSTOMER4799,19500.46,WALLET,SUCCESS,,0,2026-08-22T17:44:36.383997
TXN100517,MERCHANT003,CUSTOMER3829,15980.36,CARD,SUCCESS,,0,2026-08-10T11:05:07.384002
TXN100518,MERCHANT001,CUSTOMER5731,5490.42,UPI,SUCCESS,,0,2026-08-22T20:13:51.384008
TXN100519,MERCHANT001,CUSTOMER7677,3923.37,NET_BANKING,FAILED,TIMEOUT,3,2026-08-12T15:50:34.384018
TXN100520,MERCHANT002,CUSTOMER1494,16641.5,CARD,SUCCESS,,0,2026-08-01T01:09:34.384024
TXN100521,MERCHANT001,CUSTOMER3102,6930.13,CARD,SUCCESS,,0,2026-08-14T20:17:25.384029
TXN100522,MERCHANT004,CUSTOMER6200,953.72,UPI,SUCCESS,,0,2026-08-14T12:32:34.384035
TXN100523,MERCHANT005,CUSTOMER5402,21577.0,NET_BANKING,SUCCESS,,0,2026-08-02T21:32:34.384040
TXN100524,MERCHANT001,CUSTOMER8887,23815.57,CARD,SUCCESS,,0,2026-07-26T19:14:13.384046
TXN100525,MERCHANT003,CUSTOMER2617,3643.35,CARD,FAILED,INSUFFICIENT_FUNDS,1,2026-07-29T18:21:16.384053
TXN100526,MERCHANT001,CUSTOMER3698,14218.34,NET_BANKING,FAILED,TIMEOUT,1,2026-08-10T01:42:17.384060
TXN100527,MERCHANT003,CUSTOMER4991,6651.72,CARD,SUCCESS,,0,2026-07-27T00:29:53.384065
TXN100528,MERCHANT001,CUSTOMER1456,15097.23,WALLET,SUCCESS,,0,2026-08-20T22:44:55.384071
TXN100529,MERCHANT002,CUSTOMER8783,14595.64,NET_BANKING,FAILED,TIMEOUT,3,2026-08-10T03:28:17.384077
TXN100530,MERCHANT003,CUSTOMER8817,10734.51,UPI,SUCCESS,,0,2026-08-11T16:22:45.384083
TXN100531,MERCHANT001,CUSTOMER2212,214.15,CARD,SUCCESS,,0,2026-08-17T17:05:26.384088
TXN100532,MERCHANT003,CUSTOMER6754,16776.6,NET_BANKING,SUCCESS,,0,2026-08-15T05:56:40.384094
TXN100533,MERCHANT003,CUSTOMER4501,21008.63,WALLET,SUCCESS,,0,2026-08-24T17:35:43.384099
TXN100534,MERCHANT004,CUSTOMER4750,2492.67,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,2,2026-08-03T20:24:21.384105
TXN100535,MERCHANT001,CUSTOMER5809,2106.55,CARD,SUCCESS,,0,2026-08-04T10:30:39.384111
TXN100536,MERCHANT005,CUSTOMER9538,22969.38,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,2,2026-07-31T08:49:27.384117
TXN100537,MERCHANT005,CUSTOMER6336,23869.14,NET_BANKING,SUCCESS,,0,2026-08-06T06:34:56.384123
TXN100538,MERCHANT003,CUSTOMER6732,6780.4,CARD,SUCCESS,,0,2026-07-26T09:33:14.384128
TXN100539,MERCHANT002,CUSTOMER7255,15892.87,CARD,SUCCESS,,0,2026-08-16T10:20:13.384134
TXN100540,MERCHANT005,CUSTOMER4674,23377.24,CARD,SUCCESS,,0,2026-08-04T19:24:10.384139
TXN100541,MERCHANT001,CUSTOMER5233,1311.41,CARD,SUCCESS,,0,2026-07-29T08:25:51.384144
TXN100542,MERCHANT003,CUSTOMER5755,24059.42,CARD,SUCCESS,,0,2026-07-31T19:53:37.384203
TXN100543,MERCHANT001,CUSTOMER7124,20879.48,NET_BANKING,SUCCESS,,0,2026-08-23T01:12:12.384209
TXN100544,MERCHANT003,CUSTOMER3140,3966.83,WALLET,SUCCESS,,0,2026-08-07T16:09:00.384214
TXN100545,MERCHANT005,CUSTOMER9842,18238.02,NET_BANKING,SUCCESS,,0,2026-08-05T04:17:27.384220
TXN100546,MERCHANT003,CUSTOMER2563,7114.82,NET_BANKING,SUCCESS,,0,2026-08-14T08:03:20.384225
TXN100547,MERCHANT002,CUSTOMER4008,10595.57,WALLET,SUCCESS,,0,2026-08-23T11:35:25.384231
TXN100548,MERCHANT003,CUSTOMER7110,7701.51,WALLET,SUCCESS,,0,2026-08-14T11:44:39.384236
TXN100549,MERCHANT002,CUSTOMER3415,19893.27,NET_BANKING,SUCCESS,,0,2026-08-07T06:34:17.384241
TXN100550,MERCHANT005,CUSTOMER4969,24727.17,CARD,SUCCESS,,0,2026-07-31T00:43:04.384246
TXN100551,MERCHANT005,CUSTOMER4918,15588.03,WALLET,SUCCESS,,0,2026-08-06T11:24:57.384251
TXN100552,MERCHANT005,CUSTOMER8108,17435.29,WALLET,SUCCESS,,0,2026-07-25T20:05:25.384257
TXN100553,MERCHANT001,CUSTOMER4823,18886.9,NET_BANKING,FAILED,UNKNOWN,3,2026-08-18T08:14:30.384264
TXN100554,MERCHANT002,CUSTOMER6535,21826.91,NET_BANKING,FAILED,TIMEOUT,3,2026-08-16T08:34:54.384270
TXN100555,MERCHANT001,CUSTOMER2993,12634.77,UPI,SUCCESS,,0,2026-08-10T15:00:44.384276
TXN100556,MERCHANT004,CUSTOMER9950,3932.5,UPI,SUCCESS,,0,2026-08-09T03:45:02.384281
TXN100557,MERCHANT003,CUSTOMER3003,8785.41,WALLET,SUCCESS,,0,2026-07-25T22:37:49.384287
TXN100558,MERCHANT002,CUSTOMER9428,20791.29,UPI,SUCCESS,,0,2026-08-19T01:40:14.384292
TXN100559,MERCHANT002,CUSTOMER1243,662.37,NET_BANKING,SUCCESS,,0,2026-08-10T13:55:38.384298
TXN100560,MERCHANT001,CUSTOMER2170,24935.19,UPI,SUCCESS,,0,2026-07-29T01:31:45.384303
TXN100561,MERCHANT003,CUSTOMER3847,424.35,WALLET,FAILED,INSUFFICIENT_FUNDS,3,2026-08-03T07:35:38.384309
TXN100562,MERCHANT003,CUSTOMER2756,24968.21,NET_BANKING,SUCCESS,,0,2026-08-16T00:16:43.384314
TXN100563,MERCHANT001,CUSTOMER2296,15926.26,NET_BANKING,SUCCESS,,0,2026-07-27T21:41:43.384320
TXN100564,MERCHANT002,CUSTOMER9600,20277.52,NET_BANKING,FAILED,UNKNOWN,3,2026-08-14T13:52:41.384326
TXN100565,MERCHANT003,CUSTOMER1339,8769.09,UPI,SUCCESS,,0,2026-08-08T22:02:54.384331
TXN100566,MERCHANT002,CUSTOMER4254,8610.87,UPI,FAILED,BANK_DECLINED,2,2026-07-25T16:34:41.384338
TXN100567,MERCHANT003,CUSTOMER6119,2744.94,WALLET,SUCCESS,,0,2026-07-30T19:28:35.384343
TXN100568,MERCHANT002,CUSTOMER3299,16822.82,UPI,SUCCESS,,0,2026-08-14T10:26:09.384348
TXN100569,MERCHANT004,CUSTOMER1777,20249.07,WALLET,SUCCESS,,0,2026-08-23T19:35:54.384353
TXN100570,MERCHANT001,CUSTOMER6252,1681.01,CARD,SUCCESS,,0,2026-08-13T04:45:58.384359
TXN100571,MERCHANT005,CUSTOMER7372,15622.52,UPI,SUCCESS,,0,2026-08-02T21:14:30.384364
TXN100572,MERCHANT002,CUSTOMER6497,16398.48,UPI,SUCCESS,,0,2026-08-10T09:40:33.384369
TXN100573,MERCHANT003,CUSTOMER8119,6625.68,WALLET,FAILED,TIMEOUT,1,2026-08-24T11:42:27.384375
TXN100574,MERCHANT005,CUSTOMER6702,1387.07,NET_BANKING,SUCCESS,,0,2026-08-03T02:20:31.384381
TXN100575,MERCHANT005,CUSTOMER9443,15700.27,CARD,FAILED,NETWORK_ERROR,0,2026-08-17T06:35:46.384387
TXN100576,MERCHANT005,CUSTOMER3436,18182.44,NET_BANKING,SUCCESS,,0,2026-08-17T16:42:27.384393
TXN100577,MERCHANT002,CUSTOMER3381,24049.33,NET_BANKING,FAILED,BANK_DECLINED,3,2026-08-17T05:48:35.384399
TXN100578,MERCHANT001,CUSTOMER1002,24126.33,CARD,SUCCESS,,0,2026-08-06T12:11:39.384405
TXN100579,MERCHANT005,CUSTOMER6159,1995.61,CARD,SUCCESS,,0,2026-07-30T17:31:48.384410
TXN100580,MERCHANT002,CUSTOMER9359,4685.29,CARD,SUCCESS,,0,2026-08-20T04:51:51.384415
TXN100581,MERCHANT001,CUSTOMER7113,10867.71,CARD,SUCCESS,,0,2026-08-01T22:00:22.384420
TXN100582,MERCHANT003,CUSTOMER7875,8841.21,NET_BANKING,SUCCESS,,0,2026-08-01T03:22:00.384426
TXN100583,MERCHANT001,CUSTOMER8647,17219.73,UPI,SUCCESS,,0,2026-07-28T19:25:39.384431
TXN100584,MERCHANT003,CUSTOMER9921,12495.35,CARD,SUCCESS,,0,2026-07-27T21:40:50.384436
TXN100585,MERCHANT003,CUSTOMER8541,12662.62,CARD,FAILED,INSUFFICIENT_FUNDS,1,2026-08-10T04:31:02.384443
TXN100586,MERCHANT002,CUSTOMER7189,21845.18,NET_BANKING,SUCCESS,,0,2026-07-25T02:36:40.384448
TXN100587,MERCHANT002,CUSTOMER3584,8113.32,CARD,SUCCESS,,0,2026-08-03T16:20:02.384453
TXN100588,MERCHANT004,CUSTOMER8616,16003.42,NET_BANKING,SUCCESS,,0,2026-08-10T22:46:21.384458
TXN100589,MERCHANT003,CUSTOMER9681,7532.95,WALLET,SUCCESS,,0,2026-08-07T10:09:44.384464
TXN100590,MERCHANT001,CUSTOMER9023,13773.92,NET_BANKING,SUCCESS,,0,2026-07-30T21:01:13.384469
TXN100591,MERCHANT004,CUSTOMER6736,15572.07,NET_BANKING,SUCCESS,,0,2026-07-26T10:58:02.384474
TXN100592,MERCHANT002,CUSTOMER2579,1709.56,UPI,SUCCESS,,0,2026-08-10T08:00:39.384479
TXN100593,MERCHANT003,CUSTOMER1429,14679.75,UPI,SUCCESS,,0,2026-07-29T18:32:12.384484
TXN100594,MERCHANT002,CUSTOMER6700,9487.32,WALLET,SUCCESS,,0,2026-08-15T13:48:01.384489
TXN100595,MERCHANT001,CUSTOMER3809,20380.45,NET_BANKING,SUCCESS,,0,2026-07-31T04:09:16.384494
TXN100596,MERCHANT001,CUSTOMER7120,1913.42,UPI,SUCCESS,,0,2026-08-02T08:20:34.384500
TXN100597,MERCHANT004,CUSTOMER4409,21030.59,CARD,SUCCESS,,0,2026-08-22T07:21:34.384505
TXN100598,MERCHANT005,CUSTOMER8033,21915.25,UPI,SUCCESS,,0,2026-08-23T21:32:40.384510
TXN100599,MERCHANT004,CUSTOMER2991,968.44,WALLET,SUCCESS,,0,2026-08-19T03:15:08.384515
TXN100600,MERCHANT004,CUSTOMER1644,270.55,CARD,FAILED,TIMEOUT,2,2026-07-28T16:49:22.384521
TXN100601,MERCHANT001,CUSTOMER4066,9196.57,CARD,SUCCESS,,0,2026-07-26T04:50:03.384527
TXN100602,MERCHANT005,CUSTOMER2463,4897.12,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,0,2026-08-10T15:01:33.384533
TXN100603,MERCHANT002,CUSTOMER8729,16210.37,WALLET,SUCCESS,,0,2026-08-17T17:32:43.384539
TXN100604,MERCHANT002,CUSTOMER9698,2359.23,CARD,SUCCESS,,0,2026-08-20T23:41:12.384544
TXN100605,MERCHANT003,CUSTOMER8430,9166.93,WALLET,FAILED,TIMEOUT,3,2026-07-27T15:49:34.384551
TXN100606,MERCHANT005,CUSTOMER2054,623.83,CARD,SUCCESS,,0,2026-07-25T07:22:12.384556
TXN100607,MERCHANT003,CUSTOMER8040,19320.5,NET_BANKING,SUCCESS,,0,2026-08-22T01:57:08.384561
TXN100608,MERCHANT002,CUSTOMER6306,21571.49,CARD,SUCCESS,,0,2026-08-05T20:55:10.384567
TXN100609,MERCHANT003,CUSTOMER8431,6487.87,CARD,FAILED,BANK_DECLINED,0,2026-07-30T13:49:08.384573
TXN100610,MERCHANT003,CUSTOMER8759,18095.45,WALLET,SUCCESS,,0,2026-07-27T01:29:54.384578
TXN100611,MERCHANT003,CUSTOMER3024,22201.99,WALLET,FAILED,NETWORK_ERROR,1,2026-08-08T14:33:38.384584
TXN100612,MERCHANT005,CUSTOMER6742,18682.68,WALLET,FAILED,BANK_DECLINED,3,2026-08-01T02:29:24.384591
TXN100613,MERCHANT002,CUSTOMER7479,1847.75,NET_BANKING,SUCCESS,,0,2026-07-30T15:46:54.384596
TXN100614,MERCHANT003,CUSTOMER8476,11913.89,WALLET,FAILED,BANK_DECLINED,1,2026-07-31T14:41:41.384602
TXN100615,MERCHANT004,CUSTOMER6273,11861.54,WALLET,SUCCESS,,0,2026-08-21T14:02:00.384608
TXN100616,MERCHANT003,CUSTOMER5076,13901.62,NET_BANKING,FAILED,UNKNOWN,2,2026-08-14T07:27:16.384614
TXN100617,MERCHANT005,CUSTOMER9338,10905.57,CARD,SUCCESS,,0,2026-08-23T04:00:44.384619
TXN100618,MERCHANT005,CUSTOMER5368,6972.1,UPI,SUCCESS,,0,2026-08-05T07:51:20.384625
TXN100619,MERCHANT005,CUSTOMER8424,22062.34,UPI,FAILED,TIMEOUT,1,2026-08-14T11:00:35.384631
TXN100620,MERCHANT003,CUSTOMER9385,2797.09,CARD,SUCCESS,,0,2026-08-03T08:36:03.384636
TXN100621,MERCHANT003,CUSTOMER6406,23282.97,NET_BANKING,SUCCESS,,0,2026-08-22T18:25:41.384642
TXN100622,MERCHANT005,CUSTOMER9280,17435.37,CARD,FAILED,BANK_DECLINED,2,2026-08-10T08:34:37.384648
TXN100623,MERCHANT005,CUSTOMER7216,24935.67,UPI,FAILED,BANK_DECLINED,1,2026-08-15T06:29:50.384654
TXN100624,MERCHANT001,CUSTOMER8887,17003.69,UPI,FAILED,BANK_DECLINED,3,2026-08-05T20:52:01.384660
TXN100625,MERCHANT003,CUSTOMER3971,3860.7,UPI,SUCCESS,,0,2026-08-23T20:33:37.384666
TXN100626,MERCHANT004,CUSTOMER6515,15173.46,UPI,SUCCESS,,0,2026-07-28T05:59:18.384671
TXN100627,MERCHANT003,CUSTOMER3841,22573.43,WALLET,SUCCESS,,0,2026-07-27T11:22:49.384676
TXN100628,MERCHANT002,CUSTOMER8817,6197.87,NET_BANKING,FAILED,UNKNOWN,0,2026-08-21T08:08:42.384682
TXN100629,MERCHANT005,CUSTOMER3712,18114.7,NET_BANKING,SUCCESS,,0,2026-08-09T12:48:49.384688
TXN100630,MERCHANT005,CUSTOMER5263,19520.99,UPI,SUCCESS,,0,2026-08-06T21:52:06.384693
TXN100631,MERCHANT002,CUSTOMER5874,22175.32,UPI,SUCCESS,,0,2026-07-25T00:55:32.384708
TXN100632,MERCHANT004,CUSTOMER9981,6134.03,WALLET,FAILED,BANK_DECLINED,1,2026-08-24T04:19:21.384715
TXN100633,MERCHANT005,CUSTOMER9206,20145.79,UPI,SUCCESS,,0,2026-08-08T05:57:03.384720
TXN100634,MERCHANT001,CUSTOMER8836,17765.97,NET_BANKING,SUCCESS,,0,2026-07-31T23:23:14.384726
TXN100635,MERCHANT004,CUSTOMER3931,6327.08,WALLET,SUCCESS,,0,2026-08-09T09:52:06.384731
TXN100636,MERCHANT003,CUSTOMER2403,7647.28,NET_BANKING,SUCCESS,,0,2026-08-18T21:22:54.384736
TXN100637,MERCHANT002,CUSTOMER2946,1632.83,WALLET,SUCCESS,,0,2026-08-14T16:25:17.384742
TXN100638,MERCHANT005,CUSTOMER3798,8303.64,CARD,SUCCESS,,0,2026-08-14T18:56:43.384747
TXN100639,MERCHANT001,CUSTOMER9529,11495.66,CARD,SUCCESS,,0,2026-08-22T21:25:40.384752
TXN100640,MERCHANT002,CUSTOMER4644,16136.17,CARD,SUCCESS,,0,2026-08-11T04:34:59.384757
TXN100641,MERCHANT002,CUSTOMER9766,18129.53,WALLET,SUCCESS,,0,2026-08-14T16:05:38.384763
TXN100642,MERCHANT004,CUSTOMER7813,24589.45,CARD,SUCCESS,,0,2026-08-16T09:09:31.384768
TXN100643,MERCHANT003,CUSTOMER2669,18251.38,UPI,SUCCESS,,0,2026-08-10T07:02:22.384773
TXN100644,MERCHANT004,CUSTOMER9501,5581.0,CARD,SUCCESS,,0,2026-08-24T08:48:38.384779
TXN100645,MERCHANT005,CUSTOMER6302,7080.51,NET_BANKING,SUCCESS,,0,2026-07-29T23:04:24.384784
TXN100646,MERCHANT002,CUSTOMER6493,8580.42,NET_BANKING,SUCCESS,,0,2026-08-24T06:17:57.384789
TXN100647,MERCHANT003,CUSTOMER5239,15587.13,UPI,FAILED,TIMEOUT,2,2026-08-10T01:11:21.384796
TXN100648,MERCHANT002,CUSTOMER6314,2242.63,UPI,SUCCESS,,0,2026-08-09T01:30:06.384801
TXN100649,MERCHANT001,CUSTOMER6794,23949.17,CARD,SUCCESS,,0,2026-08-03T09:24:54.384806
TXN100650,MERCHANT002,CUSTOMER1284,11653.99,NET_BANKING,SUCCESS,,0,2026-08-18T18:00:54.384811
TXN100651,MERCHANT003,CUSTOMER5103,21943.68,WALLET,SUCCESS,,0,2026-07-30T17:57:07.384816
TXN100652,MERCHANT005,CUSTOMER3764,8391.72,NET_BANKING,FAILED,UNKNOWN,0,2026-07-25T09:14:58.384823
TXN100653,MERCHANT005,CUSTOMER1682,18856.72,WALLET,FAILED,NETWORK_ERROR,2,2026-08-19T13:32:15.384829
TXN100654,MERCHANT005,CUSTOMER4104,21527.79,NET_BANKING,SUCCESS,,0,2026-08-09T09:52:37.384835
TXN100655,MERCHANT005,CUSTOMER7704,11149.72,CARD,SUCCESS,,0,2026-08-12T08:21:56.384840
TXN100656,MERCHANT002,CUSTOMER3030,14822.01,UPI,SUCCESS,,0,2026-08-20T11:59:46.384845
TXN100657,MERCHANT005,CUSTOMER5001,1635.01,UPI,SUCCESS,,0,2026-07-27T20:21:14.384850
TXN100658,MERCHANT004,CUSTOMER3107,14079.26,NET_BANKING,SUCCESS,,0,2026-07-26T03:53:39.384855
TXN100659,MERCHANT003,CUSTOMER7149,7804.15,NET_BANKING,SUCCESS,,0,2026-08-08T16:42:23.384860
TXN100660,MERCHANT002,CUSTOMER2986,23095.07,WALLET,SUCCESS,,0,2026-07-28T23:01:21.384865
TXN100661,MERCHANT004,CUSTOMER1977,17848.57,CARD,SUCCESS,,0,2026-08-07T19:48:54.384871
TXN100662,MERCHANT002,CUSTOMER6660,20137.04,CARD,FAILED,TIMEOUT,2,2026-08-12T07:29:30.384877
TXN100663,MERCHANT004,CUSTOMER6931,12972.81,NET_BANKING,FAILED,INSUFFICIENT_FUNDS,2,2026-08-22T14:39:21.384883
TXN100664,MERCHANT005,CUSTOMER6112,8415.25,CARD,SUCCESS,,0,2026-08-09T09:31:03.384889
TXN100665,MERCHANT002,CUSTOMER8749,20039.88,UPI,SUCCESS,,0,2026-08-01T00:50:00.384894
TXN100666,MERCHANT003,CUSTOMER3561,6110.46,NET_BANKING,SUCCESS,,0,2026-08-23T11:23:06.384899
TXN100667,MERCHANT005,CUSTOMER5671,18908.44,CARD,SUCCESS,,0,2026-08-24T17:07:29.384905
TXN100668,MERCHANT001,CUSTOMER6636,7968.46,CARD,SUCCESS,,0,2026-07-30T02:53:54.384910
TXN100669,MERCHANT003,CUSTOMER8572,9476.12,UPI,FAILED,TIMEOUT,2,2026-08-19T10:06:51.384916
TXN100670,MERCHANT002,CUSTOMER7640,14996.55,WALLET,SUCCESS,,0,2026-08-07T09:55:06.384921
TXN100671,MERCHANT005,CUSTOMER6472,11885.02,UPI,SUCCESS,,0,2026-07-29T21:41:25.384926
TXN100672,MERCHANT004,CUSTOMER6588,2157.38,WALLET,SUCCESS,,0,2026-08-16T00:25:37.384932
TXN100673,MERCHANT001,CUSTOMER2554,12121.82,WALLET,SUCCESS,,0,2026-08-21T06:22:06.384937
TXN100674,MERCHANT001,CUSTOMER8397,8394.96,CARD,FAILED,INSUFFICIENT_FUNDS,3,2026-07-29T01:23:57.384943
TXN100675,MERCHANT002,CUSTOMER1215,7835.98,WALLET,SUCCESS,,0,2026-08-03T00:49:57.384949
TXN100676,MERCHANT002,CUSTOMER7279,22571.09,CARD,SUCCESS,,0,2026-08-03T22:03:54.384954
TXN100677,MERCHANT002,CUSTOMER9183,1435.49,CARD,SUCCESS,,0,2026-08-03T12:31:36.384959
TXN100678,MERCHANT001,CUSTOMER8136,5804.16,NET_BANKING,SUCCESS,,0,2026-07-29T10:47:06.384964
